nr,url,heimilisfang,tegund,nidurstada,spurning
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018088,Dragháls 6-12,"Hitaklefi, olíugeymir, br. frkl á lofti",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi og afmörkun notaeininga í matshluta 05 í húsinu nr. 6-8 á lóðinni nr. 6-12 við Dragháls. Jafnframt verði komið fyrir 1100 lítra olíutanki og loftstokkum framan við húsið. Gjald kr. 2.500 Erindinu fylgir samþykki eiganda dags. 2. desember 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017939,Drápuhlíð 40,Reyndart. vegna eignask.,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki á núverandi fyrirkomulagi  í húsinu á lóðinni nr. 40 við Drápuhlíð. Gjald kr. 2.500 Samþykki nágranna ódags. fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017907,Engjasel 29-45,Klæðning 37-45 með garðastáli,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að klæða raðhúsin nr. 37-45 á lóðinni nr. 29-45 við Engjasel með báruðu Garðastáli. Gjald kr. 2.500 Samþykki meðeigenda móttekið 10. og 30. nóvember 1998 og ástandsskýrslur  dags 17. nóvember og 3. desember 1998 fylgja erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018082,Eyjarslóð 9,Skipta eign í 4 hluta,"Synjað. Samræmist ekki ákvæðum gr. 205.6 í byggingarreglugerð nr. 441/1998, auk fjölmargra athugasemda á umsóknarblaði.",Sótt er um leyfi til þess að skipta 1. hæð í fjórar eignir og 2. hæð í þrjá með tilheyrandi útlitsbreytingum þ.e. dyrum og vörudyrum á lóðinni nr. 9 við Eyjarslóð. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017704,Faxafen 8-14,Skeifan 19 eignaskipting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að breyta innra fyrirkomulagi og skráningu í húsinu nr. 19 við Skeifuna á lóðinni nr. 8-12 við Faxafen og 11-19 við Skeifuna. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017873,Fálkagata 20B ,Breyting á gluggum og verklagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að endurbyggja húsið nr. 20B á lóðinni nr. 20 við Fákagötu úr steinsteyptum einingum í stað áður samþykktrar staðsteypu og breyta gluggum á suðurhlið.  Gjald kr. 2.500 Samþykki meðlóðarhafa dags. 11. nóvember 1998 og bréf Rb dags. 3. desember 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018031,"1"">Freyjugata 25",geymsluskúr,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri skiptingu á geymsluskúr á lóðinni nr. 25 við Freyjugötu. Gjald kr. 2.500 Samþykki meðeiganda dags. 12. nóvember 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018043,Fríkirkjuvegur 1,"leiðréttar teikn, ásamt eldvarnarteikn,",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi fyrir breytingum á innra fyrirkomulagi og fyrirkomulag brunavarna til samræmis við áður gerðar útfærslur í Miðbæjarskóla á lóðinni nr. 1 við Fríkirkjuveg.  Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018011,Fýlshólar 3,Ný íbúð á jarðhæð,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að koma fyrir íbúð á neðri hæð hússins á lóðinni nr. 3 við Fýlshóla. Jafnframt er sótt um leyfi til að taka í notkun rými sem áður var sýnt sem óútgrafið. Stækkun: Kjallari 11,1 ferm., 26,1 rúmm. Gjald kr. 2.500 + 652"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018042,Garðsstaðir 28-34,Br. á innra skip. á nr. 32,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að breyta innra fyrirkomulagi í húsi nr. 32 á lóðinni nr. 28-34 við Garðsstaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018054,Garðsstaðir 40,breyting inni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að setja dyr á milli bílskúrs og anddyris í húsinu á lóðinni nr. 40 við Garðsstaði. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017159,Grenimelur 32,Áður gerð íbúð í kjallara,Samþykkt. Samræmist reglum um áður gerðar íbúðir.,"Sótt er um samþykki fyrir áður gerðri íbúð í kjallara hússins nr. 32 við Grenimel. Gjald kr. 2.500 Ljósrit af virðingargjörð dags. 8. mars 1945,  íbúðarskoðun byggingarfulltrúa dags. 2. apríl 1998 og hússkoðun heilbrigðiseftirlits ódags. fylgja erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018034,Grettisgata 86,Br á innra frkl og starfsemi,Frestað. Vísað til athugasemda á umsóknarblaði. Málinu vísað til umsagnar Borgarskipulags.,Sótt er um leyfi til þess að sameina tvær verslanir á 1. hæð og fá samþykki fyrir skyndibitastað og áður gerðu skyggni á lóðinni nr. 86 við Grettisgötu. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018066,Gylfaflöt 5,Gluggabreyting,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilin lokaúttekt byggingarfulltrúa.,Sótt er um leyfi til þess að fjölga gluggapóstum í húsinu á lóðinni nr. 5 við Gylfaflöt. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017590,Hafnarstræti 4,Bar á 3.hæð og brunastigi,Frestað. Umsækjandi skal gera grein fyrir burðarþoli á gólfum 3. hæðar og neðar miðað við fyrirhugaða notkun og gildandi staðal.,Sótt er um leyfi til þess að innrétta bar á 3. hæð og setja brunastiga við suð-vesturhorn hússins (Veltusund 1)  á lóðinni nr. 4 við Hafnarstræti. Gjald kr. 2.500 Samþykki meðeiganda (á teikningu) fylgir erindinu ásamt bréfi dags. 7. desember 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018048,Hafnarstræti 9,Eldhús flutt til,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að færa eldhús úr kjallara upp á 1. hæð, innrétta bar í kjallara og fjölga sætum á báðum hæðum hússins á lóðinni nr. 9 við Hafnarstræti. Gjald kr. 2.500"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018069,Hávallagata 17,Hækka þak bílskúrs um 30 sm,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi til að hækka suðurbrún þaks á bílgeymslu á lóðinni nr. 17 við Hávallagötu um 30 sm og þaðan með einhalla til norðurs. Stækkun: 5,4 rúmm. Gjald kr. 2.500 Erindinu fylgir samþykki meðeigenda dags. 14. október 1998 og samþykki nágranna að Sólvallagötu 10 dags. 14. október 1998."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017935,Hrafnhólar 2-8,Br. á klæðnigu nr 6-8,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að gera minniháttar breytingar á eignamerkingum og fella niður klæðningu á göflum hússins nr. 6-8 á lóðinni nr. 2-8 við Hrafnhóla. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018076,Hraunbær 102,Viðbygging undir skyggni (svölum),Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að stækka einingu nr. 0106 sem nemur svæði undir skyggni (svölum). Stækkun: 14,3 ferm., xx rúmm. Gjald kr. 2.500 + xx"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018013,Hraunbær 36-60,Áður gerðar br. í kj.á nr. 46,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðri breytingu á geymslu í kjallara hússins nr. 46 á lóðinni nr. 36-60 við Hraunbæ. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018058,Ingólfsstræti 1,Br á innra frkl,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að breyta innra fyrirkomulagi á 1., 2. og 3. hæð hússins á lóðinni nr. 1 við Ingólfsstræti. Gjald kr. 2.500"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018095,Kambsvegur 9,"Nýtt þak, ",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til þess að byggja valmaþak á íbúðarhúsið og breyta bílskúrsþaki til samræmis á lóðinni nr. 9 við Kambsveg. Stærð: Rúmmálsaukning íbúðarhúss xxx Gjald kr. 2.500 + xxx Samþykki nágranna dags. 12. október 1998 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017901,Kaplaskjólsvegur 64,Breyting á veggjum ,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara hússins á lóðinni nr. 64 við Kaplaskjólsveg. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017872,Klettagarðar 11,Girðing,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða.,Sótt er um leyfi fyrir uppsetningu á stálgirðingu á lóðarmörkum lóðar E.T. við Klettagarða. Gjald kr. 2.500 Samþykki lóðarhafa Klettagarða 15 fygir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018113,Kötlufell 1-11,Klæðning og lokun svala,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að einangra og klæða húsin á lóðinni nr. 1-11 við Kötlufell að utan með 2 mm þykkri álklæðningu. Jafnframt er sótt um leyfi til að koma fyrir svalaskýlum á öllum svölum, breyta brunavörnum og endurnýja opnanlega gluggaramma í húsunum. Stækkun: 330,6 ferm., 892,6 rúmm. Gjald kr. 2.500 + 22.315 Erindinu fylgir greinargerð hönnuðar vegna eldvarna og skoðunarskýrsla sama, dags. 28. nóvember 1998, undirskriftir til staðfestingar á boðun og samþykkt húsfundar hinn 19. nóvember 1998."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017975,Laugavegur 170-174,Gluggabr. og skilti á austurhlið,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til þess að breyta gluggum og leyfi fyrir skilti á austurhlið húss Heklu á lóðinni nr. 170-174 við Laugaveg. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017911,Laugavegur 19 ,Byggja skyggni og innra frkl,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að setja skyggni með merki fyrirtækis og að breyta innra fyrirkomulagi 1. hæðar veitingahúss á lóðinni nr. 19 við Laugaveg. Gjald kr. 2.500 Erindinu fylgir bréf hönnuðar til gatnamálastjóra dags. 2. nóvember 1998 og bréf gatnamálastjóra dags. 11. nóvember 1998.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017771,Laugavegur 27B,Núv  frkl með áður gerðri íbúð í kj og 2. h,Frestað. Gera grein fyrir aðkomu á lóð. Gera grein fyrir aldri íbúða.,"Sótt er um leyfi fyrir núverandi innra fyrirkomulagi, sem m.a. felur í sér áður gerða en ósamþykkta íbúð í kjallara og á 2. hæð, ásamt fyrirhuguðu fyrirkomulagi á brunavörnum í húsinu á lóðinni nr. 27B við Laugaveg. Gjald kr. 2.500 Erindinu fylgir virðingalýsing frá 1. október 1942, skoðunarskýrsla byggingarfulltrúa dags. 30. mars 1998 og heilbrigðiseftirlits dags. 31. mars 1998 og samþykki fimm meðeigenda."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018045,Laugavegur 34A,Breyting á innra skipulagi,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi veitingahússins á lóðinni nr. 34A við Laugaveg. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017727,Laugavegur 76,br. v/ eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðri stækkun á suðurkvisti í vestur og áður gerðum breytingum á geymsluhúsinu á lóðinni nr. 76 við Laugaveg. Stærð: Rúmmálsaukning vegna kvists 6,3 rúmm., stækkun geymsluhúss 9 ferm., 25,7 rúmm. Gjald kr. 2.500 + 800 Umboð umsækjanda, dags. 26. maí 1998 og samþykki meðeiganda (á teikningu) fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018070,Leifsgata 6,Raunteikning,Frestað. Vantar skoðunarskýrslu. Vantar samþykki meðeigenda.,Sótt er um leyfi fyrir áður gerðum breytingum sem m.a. fela í sér ósamþykkjanlega íbúð i risi hússins á lóðinni nr. 6 við Leifsgötu.  Gjald kr. 2.500 Erindinu fylgir kaupsamningur dags. 29. júní 1998 og afsal dags. 15. september 1998 varðandi ósamþykkta íbúð í risi.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017881,Ljósheimar 8-12,Reyndart. áður gerð íb,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um samþykki fyrir áður gerðum breytingum í kjallara, breyttum geymslum og fl. ásamt áður gerðri íbúð í húsi nr. 8 á lóðinni nr. 8-12 við Ljósheima. Gjald kr. 2.500 Skoðunarskýrsla heilbrigðiseftirlits dags. 19. nóvember 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017699,Mávahlíð 11,Reyndarteikningar,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðri tveggja herbergja íbúð í kjallara  hússins á lóðinni nr. 11 við Mávahlíð. Gjald kr. 2.500 Íbúðarskoðun heilbrigðiseftirlits og byggingarfulltrúa dags. 26. október 1998 og virðingargjörð dags. 20. janúar 1948 fylgir erindinu.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017967,Mávahlíð 13,Reyndart. af kjallara,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir áður gerðum breytingum í kjallara hússins á lóðinni nr. 13 við Mávahlíð. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018041,Melhagi 20-22,"Áður gerðar br inni og  gluggabr, skilti",Frestað. Vantar ræstiklefa á 1. hæð.,Sótt er um leyfi fyrir áður gerðum breytingum á innra fyrirkomulagi og til að loka gluggum á suðvesturhlið hússins á lóðinni nr. 20-22 við Melhaga. Jafnframt verði komið fyrir skiltum á suðvestur- og norðvestur-hliðum hússins. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018099,Melhagi 4,Reyndarteikningar af bílskúr,Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um samþykki fyrir skiptingu bílskúrs í tvær eignir á lóðinni nr. 4 við Melhaga. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018047,Mosarimi 51-55,Sólskáli,Synjað. Samræmist ekki skipulagsskilmálum sem gera ráð fyrir 2 metra breiðri sólstofu.,"Sótt er um leyfi til þess að byggja sólskála í inngarði hússins nr. 55 á lóðinni nr. 51-55 við Mosarima. Stærð: Sólskáli 29,4 ferm., 63 rúmm. Gjald kr. 2.500 + 1.575 Samþykki meðlóðarhafa dags. 27. nóvember 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018071,Nethylur 2,Innrétta veitingastað,Frestað. Vísað til athugasemda á umsóknarblaði. Kynna fyrir eigendum í húshluta nr. 4 og 5.,Sótt er um leyfi til að koma fyrir veitingastað á neðri hæð matshluta 05 á lóðinni nr. 2 við Nethyl. Jafnframt komi útsogstúða á þak og innakstursdyr í stað glugga á vesturhlið tengibyggingar.  Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017970,Njálsgata 59,vegna eignaskipta,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi fyrir áður gerðum breytingum í kjallara vegna gerðar eignaskiptalýsingar á lóðinni nr. 59 við Njálsgötu. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018032,Norðurfell 17-19,Lyfta f. fatlaða,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma fyrir lyftu í unglingaálmu Fellaskóla á lóðinni nr. 17-19 við Norðurfell ásamt tilheyrandi breytingum á innra fyrirkomulagi. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018056,"Norðurgrund 1, Kjalarnes",Söfnunarstöð f sorpeyðingu,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Frágangur á lóðamörkum verði gerður í samráði við lóðarhafa aðliggjandi lóða. Áskilið samþykki heilbrigðiseftirlits.,Sótt er um leyfi til að koma söfnunarstöð fyrir úrgang til endurvinnslu á lóðinni nr. 1 við Norðurgrund á Kjalarnesi. Jafnframt verði reist bráðabirgðaskýli fyrir starfsmenn á lóðinni. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018050,Nökkvavogur 4,Klæða þakbrún með Steni,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,Sótt er um leyfi til að endurbyggja þakkant hússins á lóðinni nr. 4 við Nökkvavog og klæða hann með steindum plötum. Gjald kr. 2.500 Erindinu fylgir greinargerð hönnuðar ódags.
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017997,Óðinsgata 15,Bílgeymsla,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til þess að stækka útigeymslu á baklóð og breyta í tvöfalda bílgeymslu á lóðinni nr. 15 við Óðinsgötu. Stærð: Bílgeymsla 18,9 ferm., 56,7 rúmm. Gjald kr. 2.500 + 1.418 Samþykki meðeiganda dags. 12. nóvember 1998 fylgir erindinu. Útskrift úr gerðabók skipulags- og umferðarnefndar frá 7. desember 1998 fylgir erindinu."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017923,Réttarháls 4,Breytingar inni og úti,Var samþykkt 2. desember 1998. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki heilbrigðiseftirlits.,"Sótt er um leyfi fyrir breyttum stærðum eigna, fyrir tilfærslu á inntaksrými, fjölgun bílastæða, breytingu á  tröppum, fjölgun á gluggum á göflum og suðurhlið ásamt breyttri klæðningu hússins nr. 4 við Réttarháls. Jafnframt er sótt um að fá að lækka gólfkóta hússins um 60 cm og leiðrétta stærðir. Stærð: 1. hæð var 2708,8 ferm., verður 2719, 3 ferm., 2. hæð óbreytt, rúmmál var 33392,8 rúmm., verður 33393,1 rúmm. Gjald kr. 2.500 + 8"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018111,Rjúpufell 21-35,Klæðning og svalalokun 21-23,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um leyfi til að einangra og klæða hús nr. 21 og 23 á lóðinni nr. 21-35 við Rjúpufell að utan með 2 mm álklæðningu. Jafnframt er sótt um leyfi til að koma fyrir svalaskýlum á öllum svölum, breyta brunavörnum og endurnýja opnanlega gluggaramma húsanna, fyrir áður gerðum garðskála við hús nr. 21 og fyrir afmörkun sérnotahluta á lóð fyrir íbúðir á 1. hæð húsanna nr. 21 og 23. Stækkun: 140,5 ferm., 377,7 rúmm. Gjald kr. 2.500 + 9.437 Með erindinu fylgir ódags. greinargerð hönnuðar vegna eldvarna, skoðunarskýrsla sama, dags. 28. nóvember 1998, og undirskriftir til staðfestingar boðunar og samþykktar húsfundar."
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018015,Rofabær 30,Anddyri stækkað,Frestað. Sýna opnun á útidyrum.,"Sótt er um leyfi til að stækka anddyri til vesturs á félagsmiðstöðinni á lóðinni nr. 30 við Rofabæ. Stækkun:  4,2 ferm., 10,5 rúmm. Gjald kr. 2.500 + 262"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018055,Sigluvogur 12,Reyndarteikning ,Frestað. Vísað til athugasemda á umsóknarblaði.,"Sótt er um samþykki fyrir áður gerðri viðbyggingu við kjallara og fyrir stækkun á kjallaraíbúð í húsinu á lóðinni nr. 12 við Sigluvog. Stærð: Viðbygging 9,2 ferm., 10,5 rúmm. Gjald kr. 2.500 + 263"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017753,Skaftahlíð 24,Áður gerðar breytingar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997. Áskilið samþykki heilbrigðiseftirlits. Áskilin lokaúttekt byggingarfulltrúa. Áskilið samþykki Vinnueftirlits ríkisins.,"Sótt er um samþykki fyrir áður gerðum breytingum í kjallara, fyrir nýjum neyðarútgöngum í kjallara og á 1. hæð og fjölgun bílastæða í vesturhorni á lóðinni nr. 24 við Skaftahlíð. Stærð: Stækkun kjallara 117,8 ferm., 325,1 rúmm. Gjald kr. 2.500 + 8.128"
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018106,Skeifan 8,"innrétting skrifst, 1 og 2 hæð",Frestað. Vísað til athugasemda á umsóknarblaði.,Sótt er um leyfi til að breyta innra fyrirkomulagi á 1. og 2. hæð hússins á lóðinni nr. 8 við Skeifuna. Jafnframt verði skráningu breytt til samræmis. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN018072,Skipholt 29,Gluggi á norðurhlið í kjallara,Synjað. Samræmist ekki ákvæðum 73. gr. byggingarreglugerðar nr. 441/1998 um bil á milli húsa.,Sótt er um leyfi til að setja fjóra glugga á norðurhlið 1.  hæðar hússins á lóðinni nr. 29 við Skipholt. Gjald kr. 2.500
,http://gamli.rvk.is/vefur/owa/edutils.parse_page?nafn=BN017954,Skógarhlíð 18,Reyndarteikningar,Samþykkt. Samræmist ákvæðum laga nr. 73/1997.,"Sótt er um leyfi fyrir áður gerðum breytingum á húsinu á lóðinni nr. 18 við Skógarhlíð. Stækkun: Milliflötur 44,1 ferm. Gjald kr. 2.500"
